batchId,filePath,targetType,targetId,hardcodeType,snippetType,status
quimica-lote-03,apps/web/src/generador/quimica/55_constante_k.ts,quimica,55,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/55_constante_k.ts,quimica,55,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/55_constante_k.ts,quimica,55,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/55_constante_k.ts,quimica,55,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/56_semivida.ts,quimica,56,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/56_semivida.ts,quimica,56,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/56_semivida.ts,quimica,56,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/56_semivida.ts,quimica,56,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/57_graficos_cinetica.ts,quimica,57,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/57_graficos_cinetica.ts,quimica,57,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/57_graficos_cinetica.ts,quimica,57,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/57_graficos_cinetica.ts,quimica,57,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/58_ksp.ts,quimica,58,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/58_ksp.ts,quimica,58,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/58_ksp.ts,quimica,58,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/58_ksp.ts,quimica,58,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/59_solubilidad_molar.ts,quimica,59,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/59_solubilidad_molar.ts,quimica,59,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/59_solubilidad_molar.ts,quimica,59,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/59_solubilidad_molar.ts,quimica,59,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/60_precipitacion.ts,quimica,60,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/60_precipitacion.ts,quimica,60,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/60_precipitacion.ts,quimica,60,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/60_precipitacion.ts,quimica,60,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/61_concentracion_maxima.ts,quimica,61,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/61_concentracion_maxima.ts,quimica,61,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/61_concentracion_maxima.ts,quimica,61,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/61_concentracion_maxima.ts,quimica,61,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/62_descenso_punto_congelacion.ts,quimica,62,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/62_descenso_punto_congelacion.ts,quimica,62,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/62_descenso_punto_congelacion.ts,quimica,62,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/62_descenso_punto_congelacion.ts,quimica,62,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/63_elevacion_punto_ebullicion.ts,quimica,63,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/63_elevacion_punto_ebullicion.ts,quimica,63,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/63_elevacion_punto_ebullicion.ts,quimica,63,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/63_elevacion_punto_ebullicion.ts,quimica,63,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/64_presion_osmotica.ts,quimica,64,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/64_presion_osmotica.ts,quimica,64,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/64_presion_osmotica.ts,quimica,64,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/64_presion_osmotica.ts,quimica,64,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/65_factor_vant_hoff.ts,quimica,65,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/65_factor_vant_hoff.ts,quimica,65,STEPS,SOLUTION_STEPS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/65_factor_vant_hoff.ts,quimica,65,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-03,apps/web/src/generador/quimica/66_tabla_periodica_clasificacion.ts,quimica,66,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/66_tabla_periodica_clasificacion.ts,quimica,66,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/67_tabla_periodica_numero_atomico.ts,quimica,67,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/67_tabla_periodica_numero_atomico.ts,quimica,67,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/68_tendencias_periodicas_conceptual.ts,quimica,68,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/68_tendencias_periodicas_conceptual.ts,quimica,68,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/69_electronegatividad_comparacion.ts,quimica,69,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/69_electronegatividad_comparacion.ts,quimica,69,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/70_radio_atomico_comparacion.ts,quimica,70,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/70_radio_atomico_comparacion.ts,quimica,70,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/71_valencia_tipica.ts,quimica,71,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/71_valencia_tipica.ts,quimica,71,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/72_particulas_subatomicas.ts,quimica,72,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/72_particulas_subatomicas.ts,quimica,72,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/73_iones_cationes_aniones.ts,quimica,73,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/73_iones_cationes_aniones.ts,quimica,73,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/74_configuracion_electronica.ts,quimica,74,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/74_configuracion_electronica.ts,quimica,74,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-03,apps/web/src/generador/quimica/75_niveles_y_subniveles.ts,quimica,75,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-03,apps/web/src/generador/quimica/75_niveles_y_subniveles.ts,quimica,75,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-03,apps/web/src/generador/quimica/75_niveles_y_subniveles.ts,quimica,75,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/76_orbitales_spdf.ts,quimica,76,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/76_orbitales_spdf.ts,quimica,76,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/77_enlace_ionico.ts,quimica,77,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/77_enlace_ionico.ts,quimica,77,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/78_enlace_covalente.ts,quimica,78,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/78_enlace_covalente.ts,quimica,78,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/79_enlace_metalico.ts,quimica,79,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/79_enlace_metalico.ts,quimica,79,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/80_polaridad_enlaces.ts,quimica,80,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/80_polaridad_enlaces.ts,quimica,80,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/81_geometria_molecular_vsepr.ts,quimica,81,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/81_geometria_molecular_vsepr.ts,quimica,81,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/82_sustancia_pura_vs_mezcla.ts,quimica,82,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/82_sustancia_pura_vs_mezcla.ts,quimica,82,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/83_mezcla_homogenea_heterogenea.ts,quimica,83,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/83_mezcla_homogenea_heterogenea.ts,quimica,83,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/84_metodos_separacion.ts,quimica,84,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/84_metodos_separacion.ts,quimica,84,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/85_propiedades_fisicas_vs_quimicas.ts,quimica,85,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/85_propiedades_fisicas_vs_quimicas.ts,quimica,85,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/86_sintesis.ts,quimica,86,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/86_sintesis.ts,quimica,86,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/87_descomposicion.ts,quimica,87,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/87_descomposicion.ts,quimica,87,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/88_desplazamiento_simple_doble.ts,quimica,88,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/88_desplazamiento_simple_doble.ts,quimica,88,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/89_combustion.ts,quimica,89,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/89_combustion.ts,quimica,89,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/90_neutralizacion.ts,quimica,90,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/90_neutralizacion.ts,quimica,90,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/91_precipitacion.ts,quimica,91,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/91_precipitacion.ts,quimica,91,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/92_pictogramas_ghs.ts,quimica,92,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/92_pictogramas_ghs.ts,quimica,92,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-04,apps/web/src/generador/quimica/92_pictogramas_ghs.ts,quimica,92,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/93_materiales_inflamables.ts,quimica,93,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/93_materiales_inflamables.ts,quimica,93,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-04,apps/web/src/generador/quimica/93_materiales_inflamables.ts,quimica,93,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/94_riesgos_toxicos.ts,quimica,94,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/94_riesgos_toxicos.ts,quimica,94,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/95_equipos_proteccion.ts,quimica,95,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/95_equipos_proteccion.ts,quimica,95,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/adapters.ts,quimica,adapters,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/adapters.ts,quimica,adapters,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/adapters.ts,quimica,adapters,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-04,apps/web/src/generador/quimica/generico.ts,quimica,generico,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
quimica-lote-04,apps/web/src/generador/quimica/generico.ts,quimica,generico,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-04,apps/web/src/generador/quimica/generico.ts,quimica,generico,EXPLANATION,EXPLANATION_TEXT,PENDING
quimica-lote-04,apps/web/src/generador/quimica/generico.ts,quimica,generico,MIXED,UNITS_OR_TOLERANCE_EMBEDDED,PENDING
quimica-lote-04,apps/web/src/generador/quimica/indexQuimica.ts,quimica,indexQuimica,MIXED,NO_HARDCODE_DETECTED,PENDING
quimica-lote-04,apps/web/src/generador/quimica/periodicTableData.ts,quimica,periodicTableData,MIXED,NO_HARDCODE_DETECTED,PENDING
quimica-lote-04,apps/web/src/generador/quimica/schemas.ts,quimica,schemas,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
quimica-lote-05,apps/web/src/generador/quimica/titrationSpec.ts,quimica,titrationSpec,MIXED,NO_HARDCODE_DETECTED,PENDING
quimica-lote-05,apps/web/src/generador/quimica/vseprVisualSpec.ts,quimica,vseprVisualSpec,MIXED,NO_HARDCODE_DETECTED,PENDING
economia-lote-01,apps/web/src/generador/economia/adapters.ts,economia,adapters,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/adapters.ts,economia,adapters,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_01_clasificacionCuentas.ts,economia,contab_01_clasificacionCuentas,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_01_clasificacionCuentas.ts,economia,contab_01_clasificacionCuentas,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_01_clasificacionCuentas.ts,economia,contab_01_clasificacionCuentas,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_02_naturalezaCuentas.ts,economia,contab_02_naturalezaCuentas,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_02_naturalezaCuentas.ts,economia,contab_02_naturalezaCuentas,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_02_naturalezaCuentas.ts,economia,contab_02_naturalezaCuentas,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_03_saldoNormal.ts,economia,contab_03_saldoNormal,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_03_saldoNormal.ts,economia,contab_03_saldoNormal,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_03_saldoNormal.ts,economia,contab_03_saldoNormal,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_04_ubicacionEstados.ts,economia,contab_04_ubicacionEstados,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_04_ubicacionEstados.ts,economia,contab_04_ubicacionEstados,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_04_ubicacionEstados.ts,economia,contab_04_ubicacionEstados,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_05_hechosPatrimonio.ts,economia,contab_05_hechosPatrimonio,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_05_hechosPatrimonio.ts,economia,contab_05_hechosPatrimonio,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_05_hechosPatrimonio.ts,economia,contab_05_hechosPatrimonio,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_06_bienesDerechosObligaciones.ts,economia,contab_06_bienesDerechosObligaciones,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_06_bienesDerechosObligaciones.ts,economia,contab_06_bienesDerechosObligaciones,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_06_bienesDerechosObligaciones.ts,economia,contab_06_bienesDerechosObligaciones,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_07_aportesContribuciones.ts,economia,contab_07_aportesContribuciones,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_07_aportesContribuciones.ts,economia,contab_07_aportesContribuciones,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_07_aportesContribuciones.ts,economia,contab_07_aportesContribuciones,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_08_variacionesPatrimoniales.ts,economia,contab_08_variacionesPatrimoniales,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_08_variacionesPatrimoniales.ts,economia,contab_08_variacionesPatrimoniales,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/contab_08_variacionesPatrimoniales.ts,economia,contab_08_variacionesPatrimoniales,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_31_politicaFiscalMonetaria.ts,economia,economia_31_politicaFiscalMonetaria,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_31_politicaFiscalMonetaria.ts,economia,economia_31_politicaFiscalMonetaria,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_31_politicaFiscalMonetaria.ts,economia,economia_31_politicaFiscalMonetaria,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_32_gananciaPerdida.ts,economia,economia_32_gananciaPerdida,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_32_gananciaPerdida.ts,economia,economia_32_gananciaPerdida,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_33_resultadoBruto.ts,economia,economia_33_resultadoBruto,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_33_resultadoBruto.ts,economia,economia_33_resultadoBruto,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_34_resultadoNeto.ts,economia,economia_34_resultadoNeto,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_34_resultadoNeto.ts,economia,economia_34_resultadoNeto,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_35_margenBruto.ts,economia,economia_35_margenBruto,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_35_margenBruto.ts,economia,economia_35_margenBruto,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_35_margenBruto.ts,economia,economia_35_margenBruto,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_36_margenNeto.ts,economia,economia_36_margenNeto,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_36_margenNeto.ts,economia,economia_36_margenNeto,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_36_margenNeto.ts,economia,economia_36_margenNeto,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_37_capitalTrabajo.ts,economia,economia_37_capitalTrabajo,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_37_capitalTrabajo.ts,economia,economia_37_capitalTrabajo,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_38_puntoEquilibrio.ts,economia,economia_38_puntoEquilibrio,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_38_puntoEquilibrio.ts,economia,economia_38_puntoEquilibrio,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_39_productividad.ts,economia,economia_39_productividad,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_39_productividad.ts,economia,economia_39_productividad,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_40_porcentajesSimples.ts,economia,economia_40_porcentajesSimples,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_40_porcentajesSimples.ts,economia,economia_40_porcentajesSimples,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_41_clasificacionBienes.ts,economia,economia_41_clasificacionBienes,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_41_clasificacionBienes.ts,economia,economia_41_clasificacionBienes,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_41_clasificacionBienes.ts,economia,economia_41_clasificacionBienes,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_42_agentesEconomicos.ts,economia,economia_42_agentesEconomicos,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_42_agentesEconomicos.ts,economia,economia_42_agentesEconomicos,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_42_agentesEconomicos.ts,economia,economia_42_agentesEconomicos,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_43_estructurasMercado.ts,economia,economia_43_estructurasMercado,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_43_estructurasMercado.ts,economia,economia_43_estructurasMercado,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_43_estructurasMercado.ts,economia,economia_43_estructurasMercado,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_44_gastosFijosVariables.ts,economia,economia_44_gastosFijosVariables,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_44_gastosFijosVariables.ts,economia,economia_44_gastosFijosVariables,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_44_gastosFijosVariables.ts,economia,economia_44_gastosFijosVariables,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_45_simpleVsCompuesto.ts,economia,economia_45_simpleVsCompuesto,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_45_simpleVsCompuesto.ts,economia,economia_45_simpleVsCompuesto,PARAM_LIMITS,DIFFICULTY_LIMITS,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_45_simpleVsCompuesto.ts,economia,economia_45_simpleVsCompuesto,EXPLANATION,EXPLANATION_TEXT,PENDING
economia-lote-01,apps/web/src/generador/economia/economia_46_cftMayorInteres.ts,economia,economia_46_cftMayorInteres,TEXT,STATEMENT_PROMPT_TEMPLATE,PENDING
